web-scraper-order,web-scraper-start-url,Type_Chaussures,Prix,Adresse,Image_lien-src
"1752681083-9502","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Jordan 3","22 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5218624_uploaded_image1_1741294801.jpg"
"1752681083-9503","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures hommes","10 000CFA","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_5217390_uploaded_image1_1741253159.jpg"
"1752681083-9504","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures hommes","13 000CFA","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_5217317_uploaded_image1_1741251254.jpg"
"1752681083-9505","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Sandales homme","8 500CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5214615_uploaded_image2_1741112696.jpeg"
"1752681083-9506","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets  New Balance","27 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5210812_uploaded_image1_1740953669.jpg"
"1752681083-9507","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Air Force One Rob","17 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5210809_uploaded_image1_1740953549.jpg"
"1752681083-9508","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Louis Vuitton","20 000CFA","Sicap foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5210576_uploaded_image1_1740941577.jpg"
"1752681083-9509","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Sandales Bubérry","20 000CFA","Sicap foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5209483_uploaded_image1_1740863567.jpg"
"1752681083-9510","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Sandales Burberry","20 000CFA","Sicap foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5209446_uploaded_image1_1740862392.jpg"
"1752681083-9511","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5208400_uploaded_image1_1740815227.jpg"
"1752681083-9512","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","15 000CFA","Sicap foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5207396_uploaded_image1_1740754081.jpg"
"1752681083-9513","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussure Bags hommes","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5206098_uploaded_image1_1740677576.jpg"
"1752681083-9514","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5204177_uploaded_image1_1740577674.jpg"
"1752681083-9515","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","18 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_5201240_uploaded_image1_1740420138.jpg"
"1752681083-9516","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures orthopédiques en cuir","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5199034_uploaded_image2_1740297852.jpeg"
"1752681083-9517","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures orthopédiques","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5196227_uploaded_image1_1740125424.jpg"
"1752681083-9518","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","15 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5194113_uploaded_image1_1740005785.jpg"
"1752681083-9519","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Nikes","15 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5194100_uploaded_image1_1740005290.jpg"
"1752681083-9520","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5193398_uploaded_image1_1739980600.jpg"
"1752681083-9521","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","20 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_5193216_uploaded_image1_1739972583.jpg"
"1752681083-9522","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures Timberlands","22 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5191477_uploaded_image1_1739887936.jpg"
"1752681083-9523","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures Adidas","23 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5191469_uploaded_image1_1739887825.jpg"
"1752681083-9524","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures en cuir","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5149739_uploaded_image1_1737648314.jpg"
"1752681083-9525","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets  Nike T 45","35 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5188402_uploaded_image1_1739722646.jpg"
"1752681083-9526","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures Nike","35 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5188393_uploaded_image1_1739721997.jpg"
"1752681083-9527","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures Dior b22","27 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5187627_uploaded_image1_1739657463.jpg"
"1752681083-9528","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures Louis Vuitton","40 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5140176_uploaded_image1_1737136642.jpg"
"1752681083-9529","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussure Adidas","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5187107_uploaded_image1_1739630380.jpg"
"1752681083-9530","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5187030_uploaded_image1_1739624970.jpg"
"1752681083-9531","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","12 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5186402_uploaded_image1_1739571890.jpg"
"1752681083-9532","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5186400_uploaded_image1_1739571800.jpg"
"1752681083-9533","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures fermées","12 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5186396_uploaded_image1_1739571589.jpg"
"1752681083-9534","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5186288_uploaded_image1_1739564697.jpg"
"1752681083-9535","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Sandales Zara","10 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5185077_uploaded_image1_1739493115.jpg"
"1752681083-9536","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5183078_uploaded_image1_1739394084.jpg"
"1752681083-9537","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","22 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5181270_uploaded_image1_1739298996.jpg"
"1752681083-9538","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","23 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5181267_uploaded_image1_1739298906.jpg"
"1752681083-9539","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Timberlands homme","23 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5181265_uploaded_image1_1739298847.jpg"
"1752681083-9540","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","21 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5181262_uploaded_image1_1739298791.jpg"
"1752681083-9541","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","8 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5181164_uploaded_image1_1739295863.jpg"
"1752681083-9542","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","15 000CFA","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_5179631_uploaded_image1_1739216413.jpg"
"1752681083-9543","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures Nike Jordan","18 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5179175_uploaded_image1_1739198783.jpg"
"1752681083-9544","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures  Air Jordan","25 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5179168_uploaded_image1_1739198279.jpg"
"1752681083-9545","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures Nike Air","22 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5179104_uploaded_image1_1739196241.jpg"
"1752681083-9546","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures hommes","15 000CFA","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_5178703_uploaded_image1_1739182394.jpg"
"1752681083-9547","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","15 000CFA","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_5178700_uploaded_image1_1739182330.jpg"
"1752681083-9548","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","20 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5129157_uploaded_image1_1736533953.jpg"
"1752681083-9549","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures Dior b30","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5176593_uploaded_image1_1739030967.jpg"
