web-scraper-order,web-scraper-start-url,Type_Habit,Prix,Adresse,Image_lien-src
"1752683858-1626","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Pyjama enfant en coton","2 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4882618_uploaded_image1_1723046965.jpg"
"1752683858-1627","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Cuissards","210CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4881948_uploaded_image1_1723028512.jpg"
"1752683858-1628","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Slips pour enfants","7 500CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4811384_uploaded_image1_1719393861.jpg"
"1752683858-1629","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robe princesse","17 500CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4804290_uploaded_image1_1718982555.jpg"
"1752683858-1630","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robes princesse","17 500CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4804282_uploaded_image1_1718982396.jpg"
"1752683858-1631","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble 3  pièces","15 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4788092_uploaded_image1_1717977175.jpg"
"1752683858-1632","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robe brodé","10 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4787486_uploaded_image1_1717947693.jpg"
"1752683858-1633","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Couverture bébé","4 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4782346_uploaded_image1_1717666928.jpg"
"1752683858-1634","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble enfant","9 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4773123_uploaded_image1_1717195531.jpg"
"1752683858-1635","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robe anniversaire ou cérémonie","15 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4775997_uploaded_image1_1717372054.jpg"
"1752683858-1636","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robe pour anniversaire ou cérémonie","15 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4775993_uploaded_image1_1717371915.jpg"
"1752683858-1637","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble 5 pieces","6 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4775968_uploaded_image1_1717370720.jpg"
"1752683858-1638","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Grenouillère 0 - 9 mois","5 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4775960_uploaded_image1_1717370364.jpg"
"1752683858-1639","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble bas large fille 10 - 14 ans","12 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4775932_uploaded_image1_1717369632.jpg"
"1752683858-1640","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble coton fille","5 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4775892_uploaded_image1_1717367975.jpg"
"1752683858-1641","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robe brodé","15 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4775889_uploaded_image1_1717367795.jpg"
"1752683858-1642","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robe en coton 9 - 24 mois","5 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4775887_uploaded_image1_1717367631.jpg"
"1752683858-1643","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robe coton fille 2 - 5 ans","6 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4775884_uploaded_image1_1717367280.jpg"
"1752683858-1644","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robes brodé","10 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4775869_uploaded_image1_1717366678.jpg"
"1752683858-1645","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble bas","5 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4775865_uploaded_image1_1717366540.jpg"
"1752683858-1646","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble bas","5 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4775846_uploaded_image2_1717365985.jpeg"
"1752683858-1647","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robe enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4783648_uploaded_image1_1717719693.jpg"
"1752683858-1648","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtement enfant","5 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4730553_uploaded_image1_1715080309.jpg"
"1752683858-1649","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements enfant","8 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4770789_uploaded_image1_1717088821.jpg"
"1752683858-1650","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Slip enfant","2 500CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4766856_uploaded_image1_1716912176.jpg"
"1752683858-1651","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4750299_uploaded_image1_1716034798.jpg"
"1752683858-1652","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4743643_uploaded_image1_1715718710.jpg"
"1752683858-1653","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Djellaba enfant","12 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4683616_uploaded_image1_1712666779.jpg"
"1752683858-1654","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Djellaba enfants","15 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4682806_uploaded_image1_1712615672.jpg"
"1752683858-1655","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Djellaba enfants","10 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4682804_uploaded_image1_1712615617.jpg"
"1752683858-1656","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Djellaba enfants","12 500CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4682799_uploaded_image1_1712615352.jpg"
"1752683858-1657","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble 3 pièces enfants","10 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4669732_uploaded_image1_1711987098.jpg"
"1752683858-1658","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements enfants","6 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4669723_uploaded_image1_1711986941.jpg"
"1752683858-1659","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Slips pour enfants 2 - 8 ans","6 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4668016_uploaded_image1_1711892538.jpg"
"1752683858-1660","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vetement  enfants","10 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg"
"1752683858-1661","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robe enfant","6 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4666224_uploaded_image1_1711745782.jpg"
"1752683858-1662","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble petit garçon","9 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4709506_uploaded_image1_1713995931.jpg"
"1752683858-1663","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble crop top","12 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4709483_uploaded_image1_1713995121.jpg"
"1752683858-1664","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble maillot de bain","9 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4709459_uploaded_image1_1713994419.jpg"
"1752683858-1665","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robes enfants","10 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4667155_uploaded_image1_1711816360.jpg"
"1752683858-1666","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robes en basin enfants","10 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4667140_uploaded_image1_1711815203.jpg"
"1752683858-1667","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robes basine et brodé enfant","10 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4667139_uploaded_image1_1711815054.jpg"
"1752683858-1668","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robes enfant basin et brodé","10 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4667136_uploaded_image1_1711814665.jpg"
"1752683858-1669","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements enfants","7 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4659704_uploaded_image1_1711412034.jpg"
"1752683858-1670","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble robe enfants","5 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4659695_uploaded_image1_1711411505.jpg"
"1752683858-1671","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements enfants","5 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4659699_uploaded_image1_1711411751.jpg"
"1752683858-1672","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble pour enfants","5 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4659694_uploaded_image1_1711411367.jpg"
"1752683858-1673","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Pantalons enfant","6 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4659691_uploaded_image1_1711411286.jpg"
"1752683858-1674","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robe Turquie  enfants","7 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4653806_uploaded_image1_1711066086.jpg"
"1752683858-1675","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Djellaba enfant","6 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4651640_uploaded_image1_1710950622.jpg"
"1752683858-1676","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble 3 pièces  enfants","20 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4651598_uploaded_image1_1710949536.jpg"
"1752683858-1677","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vetements enfant","10 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4645364_uploaded_image1_1710623336.jpg"
"1752683858-1678","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Djellaba enfant","13 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4645145_uploaded_image1_1710608095.jpg"
"1752683858-1679","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble  enfants","13 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4643810_uploaded_image1_1710528700.jpg"
"1752683858-1680","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robe enfant","5 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4686601_uploaded_image1_1712843423.jpg"
"1752683858-1681","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robe enfant","4 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4686597_uploaded_image1_1712843301.jpg"
"1752683858-1682","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements enfants","3 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4686588_uploaded_image1_1712843043.jpg"
"1752683858-1683","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements enfants","1 700CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4686576_uploaded_image1_1712842903.jpg"
"1752683858-1684","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements enfants","1 500CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4686563_uploaded_image1_1712842706.jpg"
"1752683858-1685","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Djellaba enfant","18 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4639600_uploaded_image1_1710311876.jpg"
"1752683858-1686","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Djellaba enfant","15 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4639590_uploaded_image1_1710311581.jpg"
"1752683858-1687","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements enfant","9 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4677506_uploaded_image1_1712318751.jpg"
"1752683858-1688","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Djellaba enfants","20 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676613_uploaded_image1_1712271072.jpg"
"1752683862-1689","https://sn.coinafrique.com/categorie/vetements-enfants?page=1","Djalabé pour enfants","10 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5374426_uploaded_image1_1749913743.jpg"
"1752683862-1690","https://sn.coinafrique.com/categorie/vetements-enfants?page=1","Vêtements enfants","3 500CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5411543_uploaded_image1_1751909046.jpg"
"1752683862-1691","https://sn.coinafrique.com/categorie/vetements-enfants?page=1","Ensemble pour jeune fille","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5365674_uploaded_image1_1749416491.jpg"
"1752683862-1692","https://sn.coinafrique.com/categorie/vetements-enfants?page=1","Robe enfant","7 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5364583_uploaded_image1_1749330317.jpg"
"1752683862-1693","https://sn.coinafrique.com/categorie/vetements-enfants?page=1","Robe enfant","8 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5364552_uploaded_image1_1749328164.jpg"
"1752683862-1694","https://sn.coinafrique.com/categorie/vetements-enfants?page=1","Ensemble short enfant","8 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5364545_uploaded_image1_1749327684.jpg"
"1752683862-1695","https://sn.coinafrique.com/categorie/vetements-enfants?page=1","Robe pour enfants","7 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5344465_uploaded_image1_1748167330.jpg"
"1752683862-1696","https://sn.coinafrique.com/categorie/vetements-enfants?page=1","Robe","10 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5344473_uploaded_image1_1748167713.jpg"
"1752683862-1697","https://sn.coinafrique.com/categorie/vetements-enfants?page=1","Polo Lacoste pour enfants","4 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5344468_uploaded_image1_1748167535.jpg"
"1752683862-1698","https://sn.coinafrique.com/categorie/vetements-enfants?page=1","Emsemble pour enfants 3 pièces","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5344462_uploaded_image1_1748167236.jpg"
"1752683862-1699","https://sn.coinafrique.com/categorie/vetements-enfants?page=1","Ensemble pour enfants de 1ans à 3ans","7 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5342641_uploaded_image1_1748035425.jpg"
"1752683862-1700","https://sn.coinafrique.com/categorie/vetements-enfants?page=1","Ensemble pour enfants de 2ans a 6ans coton","7 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5342650_uploaded_image1_1748035854.jpg"
